collection_id,collection_name,doi,published_at,dataset_id,dataset_version_id,cell_count,species,tissue,disease,assay,suspension,matched_cell_types,all_cell_types,assets,collection_url
6f6d381a-7701-4781-935c-db10d30de293,The integrated Human Lung Cell Atlas,10.1038/s41591-023-02327-2,2022-03-11T16:47:39+00:00,9f222629-9e39-47d0-b83f-e08d610c7479,5f863718-02a6-46cb-83e7-52be988b915b,2282447,Homo sapiens,lung|lung parenchyma|nose|respiratory airway,COVID-19|chronic obstructive pulmonary disease|chronic rhinitis|cystic fibrosis|hypersensitivity pneumonitis|interstitial lung disease|lung adenocarcinoma|lung large cell carcinoma|lymphangioleiomyomatosis|non-specific interstitial pneumonia|normal|pleomorphic carcinoma|pneumonia|pulmonary fibrosis|pulmonary sarcoidosis|squamous cell lung carcinoma,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' transcription profiling|10x 5' v1|10x 5' v2|Drop-seq|Seq-Well,cell|nucleus,pulmonary neuroendocrine cell,"B cell|CD1c-positive myeloid dendritic cell|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|T cell|acinar cell|alveolar adventitial fibroblast|alveolar macrophage|alveolar type 1 fibroblast cell|bronchial goblet cell|bronchus fibroblast of lung|brush cell of tracheobronchial tree|capillary endothelial cell|classical monocyte|club cell|conventional dendritic cell|dendritic cell|elicited macrophage|endothelial cell of lymphatic vessel|epithelial cell of lower respiratory tract|fibroblast|hematopoietic stem cell|ionocyte|lung macrophage|lung pericyte|mast cell|mesothelial cell|mucus secreting cell|multiciliated columnar cell of tracheobronchial tree|multiciliated epithelial cell|myofibroblast cell|nasal mucosa goblet cell|natural killer cell|non-classical monocyte|plasma cell|plasmacytoid dendritic cell|pulmonary alveolar epithelial cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary artery endothelial cell|pulmonary neuroendocrine cell|respiratory basal cell|respiratory tract hillock cell|serous secreting cell|smooth muscle cell|stromal cell|tracheobronchial goblet cell|tracheobronchial serous cell|tracheobronchial smooth muscle cell|unknown|vein endothelial cell",https://datasets.cellxgene.cziscience.com/5f863718-02a6-46cb-83e7-52be988b915b.h5ad,https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293
6f6d381a-7701-4781-935c-db10d30de293,The integrated Human Lung Cell Atlas,10.1038/s41591-023-02327-2,2022-03-11T16:47:39+00:00,066943a2-fdac-4b29-b348-40cede398e4e,688185ad-11c2-4172-a53a-f4f1f4076860,584944,Homo sapiens,lung parenchyma|nose|respiratory airway,normal,10x 3' v1|10x 3' v2|10x 3' v3|10x 5' v1|10x 5' v2,cell,pulmonary neuroendocrine cell,"B cell|CD1c-positive myeloid dendritic cell|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|T cell|acinar cell|alveolar adventitial fibroblast|alveolar macrophage|alveolar type 1 fibroblast cell|bronchial goblet cell|bronchus fibroblast of lung|brush cell of tracheobronchial tree|capillary endothelial cell|classical monocyte|club cell|conventional dendritic cell|dendritic cell|elicited macrophage|endothelial cell of lymphatic vessel|epithelial cell of lower respiratory tract|fibroblast|hematopoietic stem cell|ionocyte|lung macrophage|lung pericyte|mast cell|mesothelial cell|mucus secreting cell|multiciliated columnar cell of tracheobronchial tree|multiciliated epithelial cell|myofibroblast cell|nasal mucosa goblet cell|natural killer cell|non-classical monocyte|plasma cell|plasmacytoid dendritic cell|pulmonary alveolar epithelial cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary artery endothelial cell|pulmonary neuroendocrine cell|respiratory basal cell|respiratory tract hillock cell|serous secreting cell|smooth muscle cell|stromal cell|tracheobronchial goblet cell|tracheobronchial serous cell|tracheobronchial smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/688185ad-11c2-4172-a53a-f4f1f4076860.h5ad,https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293
296237e2-393d-4e31-b590-b03f74ac5070,"Mouse pancreatic islet scRNA-seq atlas across sexes, ages, and stress conditions including diabetes",10.1038/s42255-023-00876-x,2023-01-05T20:09:58+00:00,49e4ffcc-5444-406d-bdee-577127404ba8,2cf0b367-e31b-4ab3-8557-8f2c4ac2a31a,301796,Mus musculus,islet of Langerhans|pancreas,endocrine pancreas disorder|normal|type 1 diabetes mellitus|type 2 diabetes mellitus,10x 3' v2|10x 3' v3,cell,Schwann cell,Schwann cell|cell|endothelial cell|hematopoietic cell|pancreatic A cell|pancreatic D cell|pancreatic PP cell|pancreatic acinar cell|pancreatic ductal cell|pancreatic endocrine cell|pancreatic stellate cell|type B pancreatic cell|unknown,https://datasets.cellxgene.cziscience.com/2cf0b367-e31b-4ab3-8557-8f2c4ac2a31a.h5ad,https://cellxgene.cziscience.com/collections/296237e2-393d-4e31-b590-b03f74ac5070
f5af7a2f-ab4c-4728-829e-48efb9562105,Single cell RNA sequencing of paw skin from healthy and Col7a1 knockout (RDEB) mice,10.3389/fimmu.2023.1211505,2024-02-15T23:51:08+00:00,7be2824e-d62a-42ef-9169-084555c6df87,2965d8bb-05c5-40a1-bb03-c0b568cb1919,9816,Mus musculus,autopod skin,epidermolysis bullosa|normal,10x 3' v3,cell,Schwann cell,Schwann cell|chondrocyte|endothelial cell|fibroblast|fibroblast of lymphatic vessel|innate lymphoid cell|keratinocyte|mast cell|neutrophil|pericyte|professional antigen presenting cell,https://datasets.cellxgene.cziscience.com/2965d8bb-05c5-40a1-bb03-c0b568cb1919.h5ad,https://cellxgene.cziscience.com/collections/f5af7a2f-ab4c-4728-829e-48efb9562105
f5af7a2f-ab4c-4728-829e-48efb9562105,Single cell RNA sequencing of paw skin from healthy and Col7a1 knockout (RDEB) mice,10.3389/fimmu.2023.1211505,2024-02-15T23:51:08+00:00,389b1fd4-2b65-4f60-baba-feeb17507665,5cc1649e-3a7e-4950-89c4-51f399d9ed25,959,Mus musculus,autopod skin,epidermolysis bullosa|normal,10x 3' v3,cell,Schwann cell,Schwann cell|chondrocyte|endothelial cell|fibroblast|fibroblast of lymphatic vessel|innate lymphoid cell|neutrophil|pericyte|professional antigen presenting cell,https://datasets.cellxgene.cziscience.com/5cc1649e-3a7e-4950-89c4-51f399d9ed25.h5ad,https://cellxgene.cziscience.com/collections/f5af7a2f-ab4c-4728-829e-48efb9562105
5e143645-177c-45b6-952d-48770e29a54b,Multi-modal skin atlas identifies a multicellular immune-stromal community associated with altered cornification and specific T cell expansion in atopic dermatitis,10.1038/s41467-026-69587-7,2026-05-04T19:30:04+00:00,b0ef440b-e303-4ad2-ada8-ce13336280ba,e046218f-6a66-46f9-a91c-7f26b4ee00c2,280518,Homo sapiens,skin of body,atopic eczema|normal,10x 3' v2|10x 3' v3,cell,Schwann cell,"CD8-positive, alpha-beta T cell|IgA plasma cell|IgG plasma cell|Schwann cell|T cell|capillary endothelial cell|dendritic cell|endothelial cell of artery|endothelial cell of lymphatic vessel|gamma-delta T cell|hair follicular keratinocyte|innate lymphoid cell|keratinocyte|macrophage|mast cell|melanocyte|naive B cell|natural killer cell|neutrophil|pericyte|plasmablast|regulatory T cell|sebaceous gland cell|skin fibroblast|smooth muscle cell|sweat secreting cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/e046218f-6a66-46f9-a91c-7f26b4ee00c2.h5ad,https://cellxgene.cziscience.com/collections/5e143645-177c-45b6-952d-48770e29a54b
613f5480-4957-4f80-b804-0e2b85ac454c,Mouse perinatal heart maturation scRNA-seq,10.1101/2024.03.05.583423,2024-03-25T20:15:56+00:00,731e0ae7-e600-470f-a6dc-8c35c28d6c3d,287a43aa-a1bd-41bd-925e-0ac43fdb1228,49769,Mus musculus,heart,normal,Drop-seq,cell,Schwann cell|neuron,B cell|Schwann cell|T cell|blood vessel endothelial cell|chondrocyte|endocardial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|fibroblast of cardiac tissue|macrophage|mast cell|melanocyte|mesothelial cell of epicardium|myocyte of sinoatrial node|neuron|pericyte|regular atrial cardiac myocyte|regular ventricular cardiac myocyte|valve endothelial cell|valve interstitial cell|vascular associated smooth muscle cell,https://datasets.cellxgene.cziscience.com/287a43aa-a1bd-41bd-925e-0ac43fdb1228.h5ad,https://cellxgene.cziscience.com/collections/613f5480-4957-4f80-b804-0e2b85ac454c
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,e2811f45-81cc-4819-aee0-dbaa6b3bb52c,f12da94e-18ed-4800-bfe8-08d915989eca,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,enteric neuron|enterocyte|epithelial cell|fibroblast|germinal center B cell|goblet cell|group 3 innate lymphoid cell|memory B cell|myofibroblast cell|neutrophil|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/f12da94e-18ed-4800-bfe8-08d915989eca.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,b5c3a60d-1a81-4be9-abf4-070c5630e73c,dcb26f1a-c8c8-4a6d-ad41-1bb562c1e56b,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,enteric neuron|enterocyte|epithelial cell|fibroblast|germinal center B cell|myofibroblast cell|neutrophil|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/dcb26f1a-c8c8-4a6d-ad41-1bb562c1e56b.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,ab682d61-79b8-4d66-ae9e-aab154e55aad,a016abd8-7c7b-4726-b98e-e3f615672d29,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,enteric neuron|enterocyte|fibroblast|germinal center B cell|macrophage|memory B cell|myofibroblast cell|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/a016abd8-7c7b-4726-b98e-e3f615672d29.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,7bb14472-12fa-46e4-a822-1b6eedcc8ffa,94e85b80-bf21-4cda-bd60-23b3f2410547,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,endothelial cell of lymphatic vessel|enteric neuron|enterocyte|fibroblast|germinal center B cell|monocyte|myofibroblast cell|neutrophil|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/94e85b80-bf21-4cda-bd60-23b3f2410547.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,18f66a91-fe76-4bd6-aa46-5ab39ded35a0,dceda2b2-7aa1-44bf-821e-ffd42eb9e66c,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,CD103-positive dendritic cell|enteric neuron|enterocyte|fibroblast|germinal center B cell|goblet cell|macrophage|myofibroblast cell|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/dceda2b2-7aa1-44bf-821e-ffd42eb9e66c.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,15849d77-1325-4a16-a6ed-504fd852c610,8001cc47-6a62-438d-9777-338c83fb8a24,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron,endothelial cell|enteric neuron|enterocyte|fibroblast|germinal center B cell|goblet cell|myofibroblast cell|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/8001cc47-6a62-438d-9777-338c83fb8a24.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
4fa07e63-f712-4d8c-b885-2c515b5e2743,Immune microniches shape intestinal Treg function,10.1038/s41586-024-07251-0,2024-07-24T17:32:36+00:00,0d49001d-cc88-4b70-8f0c-f1ca385d0199,3255d9c6-4d7c-45ac-8fb9-2b6c867a6a45,4992,Mus musculus,colon,normal,Visium Spatial Gene Expression V1,na,enteric neuron|glial cell,enteric neuron|enterocyte|epithelial cell|fibroblast|germinal center B cell|glial cell|macrophage|memory B cell|myofibroblast cell|neutrophil|stem cell|transit amplifying cell|unknown,https://datasets.cellxgene.cziscience.com/3255d9c6-4d7c-45ac-8fb9-2b6c867a6a45.h5ad,https://cellxgene.cziscience.com/collections/4fa07e63-f712-4d8c-b885-2c515b5e2743
a064d795-3b77-44ae-9fb5-beb57c567443,Pediatric FGID lamina propria of ileum biopsies.,10.1101/2021.09.17.21263540,2023-08-22T17:59:21+00:00,6ceeaa86-9ceb-4582-b390-6d4dd6ff0572,8cf9e6a2-5cd6-4d8e-95bd-b8c54d05e3f1,89849,Homo sapiens,lamina propria of small intestine,digestive system disorder,10x 3' v2,cell,enteroendocrine cell|glial cell,B cell|IgA plasma cell|IgG plasma cell|IgM plasma cell|T cell|capillary endothelial cell|dendritic cell|endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|enteroendocrine cell|epithelial cell|epithelial fate stem cell|fibroblast|germinal center B cell|glial cell|goblet cell|intestinal tuft cell|macrophage|mast cell|monocyte|myofibroblast cell|paneth cell|plasmacytoid dendritic cell|transit amplifying cell|vein endothelial cell,https://datasets.cellxgene.cziscience.com/8cf9e6a2-5cd6-4d8e-95bd-b8c54d05e3f1.h5ad,https://cellxgene.cziscience.com/collections/a064d795-3b77-44ae-9fb5-beb57c567443
45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",10.1038/s41586-024-07069-w,2024-03-11T16:31:31+00:00,e6a47f6f-ae9a-41ff-a6f7-5f9b9dbd3e7f,04912a4e-4fad-430b-9fd7-16d30c5c57fa,2860375,Mus musculus,embryo,normal,sci-RNA-seq3,nucleus,GABAergic neuron|Schwann cell precursor|cerebral cortex GABAergic interneuron|cranial motor neuron|efferent neuron|enteric neuron|glutamatergic neuron|intestinal enteroendocrine cell|microglial cell|myelinating Schwann cell|neuron|parasympathetic neuron|perineuronal satellite cell|peripheral nervous system neuron|retinal bipolar neuron|sensory neuron of dorsal root ganglion|spinal cord motor neuron|spiral ganglion neuron|sympathetic neuron|thalamic excitatory neuron,"B cell|Cajal-Retzius cell|GABAergic neuron|Kupffer cell|Leydig cell|Purkinje cell|Schwann cell precursor|T cell|activated CD4-negative, CD8-negative type I NK T cell|adipocyte|adipose macrophage|amacrine cell|astrocyte|auditory epithelial cell|bistratified retinal ganglion cell|bladder urothelial cell|brain pericyte|brown adipocyte|brown preadipocyte|cardiac muscle cell|central nervous system macrophage|cerebral cortex GABAergic interneuron|cerebral cortex endothelial cell|chondrocyte|choroid plexus epithelial cell|ciliated cell|club cell|cochlea auditory hair cell|committed oligodendrocyte precursor|conjunctiva goblet cell|conventional dendritic cell|corneal epithelial cell|cranial motor neuron|duct epithelial cell|ectodermal cell|efferent neuron|embryonic blood vessel endothelial progenitor cell|endo-epithelial cell|endocardial cell|endothelial cell|endothelial cell of artery|endothelial cell of hepatic sinusoid|endothelial cell of lymphatic vessel|enteric neuron|ependymal cell|epithelial cell|epithelial cell of amnion|epithelial cell of pancreas|epithelial cell of parathyroid gland|epithelial cell of proximal tubule|epithelial cell of thymus|epithelial cell of thyroid gland|erythroid progenitor cell|extraembryonic cell|fibroblast|gingival epithelial cell|glomerular endothelial cell|glutamatergic neuron|granulocyte|hematopoietic stem cell|hepatocyte|hypothalamus cell|intermediate mesodermal cell|intestinal enteroendocrine cell|intestine goblet cell|intrahepatic cholangiocyte|iris pigment epithelial cell|keratinocyte|kidney collecting duct intercalated cell|kidney collecting duct principal cell|kidney connecting tubule epithelial cell|kidney distal convoluted tubule epithelial cell|kidney epithelial cell|kidney loop of Henle ascending limb epithelial cell|lateral mesodermal cell|lens epithelial cell|lung endothelial cell|mast cell|megakaryocyte|melanocyte|mesodermal cell|metanephric mesenchyme stem cell|microglial cell|microvascular endothelial cell|monocyte|muscle precursor cell|myelinating Schwann cell|myeloid suppressor cell|myoblast|myofibroblast cell|myotube|natural killer cell|neural cell|neural progenitor cell|neuron|notochordal cell|olfactory ensheathing cell|olfactory epithelial cell|olfactory receptor cell|oligodendrocyte precursor cell|osteoblast|osteoclast|pancreatic acinar cell|parasympathetic neuron|pericyte|perineuronal satellite cell|peripheral nervous system neuron|photoreceptor cell|pinealocyte|pituitary gland cell|plasmacytoid dendritic cell|podocyte|primitive erythroid progenitor|primordial germ cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|regulatory T cell|respiratory tract goblet cell|retina horizontal cell|retinal bipolar neuron|retinal cone cell|retinal ganglion cell|retinal pigment epithelial cell|retinal progenitor cell|retinal rod cell|sensory neuron of dorsal root ganglion|spinal cord motor neuron|spiral ganglion neuron|splanchnic mesodermal cell|starburst amacrine cell|sympathetic neuron|thalamic excitatory neuron|type I cell of adrenal cortex|vein endothelial cell",https://datasets.cellxgene.cziscience.com/04912a4e-4fad-430b-9fd7-16d30c5c57fa.h5ad,https://cellxgene.cziscience.com/collections/45d5d2c3-bc28-4814-aed6-0bb6f0e11c82
45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",10.1038/s41586-024-07069-w,2024-03-11T16:31:31+00:00,dcfd4feb-18a3-4b30-81d7-1b0c544a8ab3,1bc30289-9565-4099-abf9-3326328c11ac,11441407,Mus musculus,embryo,normal,sci-RNA-seq3,nucleus,GABAergic neuron|Schwann cell precursor|cerebral cortex GABAergic interneuron|cranial motor neuron|efferent neuron|enteric neuron|glutamatergic neuron|intestinal enteroendocrine cell|microglial cell|myelinating Schwann cell|neuron|parasympathetic neuron|perineuronal satellite cell|peripheral nervous system neuron|retinal bipolar neuron|sensory neuron of dorsal root ganglion|spinal cord motor neuron|spiral ganglion neuron|sympathetic neuron|thalamic excitatory neuron,"B cell|Cajal-Retzius cell|GABAergic neuron|Kupffer cell|Leydig cell|Purkinje cell|Schwann cell precursor|T cell|activated CD4-negative, CD8-negative type I NK T cell|adipocyte|adipose macrophage|amacrine cell|astrocyte|auditory epithelial cell|bladder urothelial cell|brain pericyte|brown adipocyte|brown preadipocyte|cardiac muscle cell|central nervous system macrophage|cerebral cortex GABAergic interneuron|cerebral cortex endothelial cell|chondrocyte|choroid plexus epithelial cell|ciliated cell|club cell|cochlea auditory hair cell|committed oligodendrocyte precursor|conjunctiva goblet cell|conventional dendritic cell|corneal epithelial cell|cranial motor neuron|ectodermal cell|efferent neuron|embryonic blood vessel endothelial progenitor cell|endo-epithelial cell|endocardial cell|endothelial cell|endothelial cell of artery|endothelial cell of hepatic sinusoid|endothelial cell of lymphatic vessel|enteric neuron|ependymal cell|epithelial cell|epithelial cell of amnion|epithelial cell of pancreas|epithelial cell of parathyroid gland|epithelial cell of proximal tubule|epithelial cell of thymus|epithelial cell of thyroid gland|erythroid progenitor cell|extraembryonic cell|fibroblast|gingival epithelial cell|glomerular endothelial cell|glutamatergic neuron|granulocyte|hematopoietic stem cell|hepatocyte|hypothalamus cell|intermediate mesodermal cell|intestinal enteroendocrine cell|intestine goblet cell|intrahepatic cholangiocyte|iris pigment epithelial cell|keratinocyte|kidney collecting duct intercalated cell|kidney collecting duct principal cell|kidney connecting tubule epithelial cell|kidney distal convoluted tubule epithelial cell|kidney epithelial cell|kidney loop of Henle ascending limb epithelial cell|lateral mesodermal cell|lens epithelial cell|lung endothelial cell|mast cell|megakaryocyte|melanocyte|mesodermal cell|metanephric mesenchyme stem cell|microglial cell|microvascular endothelial cell|monocyte|muscle precursor cell|myelinating Schwann cell|myeloid suppressor cell|myoblast|myofibroblast cell|myotube|natural killer cell|neural cell|neural progenitor cell|neuron|notochordal cell|olfactory ensheathing cell|olfactory epithelial cell|olfactory receptor cell|oligodendrocyte precursor cell|osteoblast|osteoclast|pancreatic acinar cell|parasympathetic neuron|pericyte|perineuronal satellite cell|peripheral nervous system neuron|photoreceptor cell|pinealocyte|pituitary gland cell|plasmacytoid dendritic cell|podocyte|primitive erythroid progenitor|primordial germ cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|regulatory T cell|respiratory tract goblet cell|retina horizontal cell|retinal bipolar neuron|retinal cone cell|retinal ganglion cell|retinal pigment epithelial cell|retinal progenitor cell|retinal rod cell|sensory neuron of dorsal root ganglion|small bistratified retinal ganglion cell|spinal cord motor neuron|spiral ganglion neuron|splanchnic mesodermal cell|starburst amacrine cell|sympathetic neuron|thalamic excitatory neuron|type I cell of adrenal cortex|ureteric bud cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/1bc30289-9565-4099-abf9-3326328c11ac.h5ad,https://cellxgene.cziscience.com/collections/45d5d2c3-bc28-4814-aed6-0bb6f0e11c82
